scenario_id,asset,attack_type,targeted_property,impact_rating
4585,lidar,elevation_of_privilege,integrity,severe
4586,tire_pressure,elevation_of_privilege,confidentiality,severe
4587,lidar,elevation_of_privilege,integrity,severe
4588,tire_pressure,elevation_of_privilege,integrity,severe
4589,gps,elevation_of_privilege,integrity,severe
4590,ecu,elevation_of_privilege,confidentiality,severe
4591,gps,elevation_of_privilege,integrity,severe
4592,tire_pressure,elevation_of_privilege,availability,major
4593,camera,elevation_of_privilege,integrity,severe
4594,ecu,elevation_of_privilege,availability,severe
4595,can_bus,elevation_of_privilege,confidentiality,major
4596,can_bus,elevation_of_privilege,confidentiality,severe
4597,can_bus,elevation_of_privilege,integrity,severe
4598,ecu,elevation_of_privilege,integrity,severe
4599,ota_module,elevation_of_privilege,integrity,severe
4600,ecu,elevation_of_privilege,integrity,severe
4601,ecu,elevation_of_privilege,integrity,severe
4602,ota_module,elevation_of_privilege,integrity,severe
4603,lidar,elevation_of_privilege,integrity,severe
4604,ecu,elevation_of_privilege,integrity,severe
4605,ota_module,elevation_of_privilege,confidentiality,severe
4606,gps,elevation_of_privilege,confidentiality,severe
4607,lidar,elevation_of_privilege,availability,severe
4608,v2x_module,elevation_of_privilege,integrity,severe
4609,v2x_module,elevation_of_privilege,availability,severe
4610,camera,elevation_of_privilege,integrity,severe
4611,camera,elevation_of_privilege,integrity,major
4612,tire_pressure,elevation_of_privilege,availability,severe
4613,ota_module,elevation_of_privilege,integrity,severe
4614,can_bus,elevation_of_privilege,integrity,severe
4615,can_bus,elevation_of_privilege,confidentiality,severe
4616,can_bus,elevation_of_privilege,availability,inconsequential
4617,ota_module,elevation_of_privilege,integrity,severe
4618,v2x_module,elevation_of_privilege,integrity,severe
4619,v2x_module,elevation_of_privilege,integrity,severe
4620,can_bus,elevation_of_privilege,integrity,moderate
4621,camera,elevation_of_privilege,integrity,severe
4622,tire_pressure,elevation_of_privilege,availability,severe
4623,ecu,elevation_of_privilege,integrity,severe
4624,v2x_module,elevation_of_privilege,availability,severe
4625,lidar,elevation_of_privilege,integrity,severe
4626,ecu,elevation_of_privilege,confidentiality,severe
4627,v2x_module,elevation_of_privilege,integrity,severe
4628,camera,elevation_of_privilege,integrity,severe
4629,lidar,elevation_of_privilege,confidentiality,severe
4630,lidar,elevation_of_privilege,integrity,severe
4631,ecu,elevation_of_privilege,integrity,inconsequential
4632,ecu,elevation_of_privilege,availability,severe
4633,ota_module,elevation_of_privilege,confidentiality,severe
4634,gps,elevation_of_privilege,availability,severe
4635,tire_pressure,elevation_of_privilege,availability,severe
4636,v2x_module,elevation_of_privilege,integrity,severe
4637,ecu,elevation_of_privilege,confidentiality,severe
4638,v2x_module,elevation_of_privilege,integrity,severe
4639,v2x_module,elevation_of_privilege,availability,severe
4640,can_bus,elevation_of_privilege,integrity,severe
4641,lidar,elevation_of_privilege,integrity,severe
4642,camera,elevation_of_privilege,integrity,severe
4643,ota_module,elevation_of_privilege,integrity,severe
4644,can_bus,elevation_of_privilege,confidentiality,severe
4645,lidar,elevation_of_privilege,integrity,major
4646,ota_module,elevation_of_privilege,integrity,severe
4647,tire_pressure,elevation_of_privilege,integrity,severe
4648,v2x_module,elevation_of_privilege,availability,severe
4649,lidar,elevation_of_privilege,availability,severe
4650,ecu,elevation_of_privilege,integrity,major
4651,tire_pressure,elevation_of_privilege,integrity,severe
4652,camera,elevation_of_privilege,integrity,severe
4653,can_bus,elevation_of_privilege,confidentiality,severe
4654,ota_module,elevation_of_privilege,integrity,severe
4655,ecu,elevation_of_privilege,integrity,inconsequential
4656,lidar,elevation_of_privilege,integrity,severe
4657,gps,elevation_of_privilege,integrity,severe
4658,v2x_module,elevation_of_privilege,integrity,severe
4659,camera,elevation_of_privilege,availability,severe
4660,tire_pressure,elevation_of_privilege,integrity,severe
4661,v2x_module,elevation_of_privilege,integrity,severe
4662,ota_module,elevation_of_privilege,availability,severe
4663,lidar,elevation_of_privilege,integrity,severe
4664,tire_pressure,elevation_of_privilege,availability,moderate
4665,tire_pressure,elevation_of_privilege,confidentiality,severe
4666,can_bus,elevation_of_privilege,integrity,severe
4667,ecu,elevation_of_privilege,integrity,severe
4668,gps,elevation_of_privilege,confidentiality,severe
4669,tire_pressure,elevation_of_privilege,confidentiality,severe
4670,tire_pressure,elevation_of_privilege,availability,severe
4671,ota_module,elevation_of_privilege,confidentiality,severe
4672,tire_pressure,elevation_of_privilege,integrity,moderate
4673,lidar,elevation_of_privilege,confidentiality,severe
4674,can_bus,elevation_of_privilege,integrity,severe
4675,tire_pressure,elevation_of_privilege,confidentiality,severe
4676,ecu,elevation_of_privilege,integrity,severe
4677,gps,elevation_of_privilege,integrity,severe
4678,lidar,elevation_of_privilege,integrity,severe
4679,ota_module,elevation_of_privilege,integrity,severe
4680,can_bus,elevation_of_privilege,availability,inconsequential
4681,lidar,elevation_of_privilege,integrity,severe
4682,v2x_module,elevation_of_privilege,integrity,major
4683,ecu,elevation_of_privilege,confidentiality,severe
4684,ecu,elevation_of_privilege,integrity,severe
4685,lidar,elevation_of_privilege,integrity,severe
4686,tire_pressure,elevation_of_privilege,integrity,severe
4687,tire_pressure,elevation_of_privilege,integrity,moderate
4688,tire_pressure,elevation_of_privilege,integrity,severe
4689,can_bus,elevation_of_privilege,confidentiality,severe
4690,gps,elevation_of_privilege,availability,severe
4691,ecu,elevation_of_privilege,integrity,severe
4692,lidar,elevation_of_privilege,integrity,severe
4693,ecu,elevation_of_privilege,confidentiality,severe
4694,lidar,elevation_of_privilege,availability,severe
4695,camera,elevation_of_privilege,confidentiality,severe
4696,can_bus,elevation_of_privilege,integrity,severe
4697,gps,elevation_of_privilege,integrity,severe
4698,lidar,elevation_of_privilege,confidentiality,severe
4699,can_bus,elevation_of_privilege,confidentiality,severe
4700,gps,elevation_of_privilege,integrity,severe
4701,gps,elevation_of_privilege,integrity,severe
4702,gps,elevation_of_privilege,integrity,severe
4703,ota_module,elevation_of_privilege,confidentiality,inconsequential
4704,gps,elevation_of_privilege,integrity,severe
4705,ecu,elevation_of_privilege,availability,severe
4706,ecu,elevation_of_privilege,integrity,inconsequential
4707,gps,elevation_of_privilege,availability,severe
4708,lidar,elevation_of_privilege,availability,severe
4709,can_bus,elevation_of_privilege,integrity,severe
4710,gps,elevation_of_privilege,integrity,severe
4711,ota_module,elevation_of_privilege,integrity,severe
4712,ecu,elevation_of_privilege,integrity,severe
4713,gps,elevation_of_privilege,integrity,severe
4714,gps,elevation_of_privilege,integrity,severe
4715,v2x_module,elevation_of_privilege,integrity,severe
4716,can_bus,elevation_of_privilege,availability,severe
4717,lidar,elevation_of_privilege,availability,severe
4718,camera,elevation_of_privilege,integrity,severe
4719,ecu,elevation_of_privilege,confidentiality,severe
4720,lidar,elevation_of_privilege,integrity,severe
4721,can_bus,elevation_of_privilege,availability,severe
4722,camera,elevation_of_privilege,confidentiality,severe
4723,ota_module,elevation_of_privilege,integrity,severe
4724,ota_module,elevation_of_privilege,availability,severe
4725,v2x_module,elevation_of_privilege,integrity,severe
4726,v2x_module,elevation_of_privilege,integrity,severe
4727,tire_pressure,elevation_of_privilege,integrity,severe
4728,ota_module,elevation_of_privilege,integrity,moderate
4729,can_bus,elevation_of_privilege,confidentiality,severe
4730,camera,elevation_of_privilege,availability,severe
4731,ota_module,elevation_of_privilege,integrity,severe
4732,tire_pressure,elevation_of_privilege,availability,moderate
4733,tire_pressure,elevation_of_privilege,integrity,severe
4734,camera,elevation_of_privilege,availability,severe
4735,can_bus,elevation_of_privilege,integrity,severe
4736,lidar,elevation_of_privilege,integrity,severe
4737,v2x_module,elevation_of_privilege,integrity,severe
4738,can_bus,elevation_of_privilege,integrity,severe
4739,gps,elevation_of_privilege,integrity,severe
4740,v2x_module,elevation_of_privilege,integrity,moderate
4741,tire_pressure,elevation_of_privilege,integrity,severe
4742,camera,elevation_of_privilege,integrity,severe
4743,lidar,elevation_of_privilege,integrity,severe
4744,ota_module,elevation_of_privilege,confidentiality,severe
4745,ota_module,elevation_of_privilege,integrity,severe
4746,gps,elevation_of_privilege,confidentiality,severe
4747,v2x_module,elevation_of_privilege,confidentiality,severe
4748,tire_pressure,elevation_of_privilege,integrity,severe
4749,gps,elevation_of_privilege,integrity,severe
4750,ecu,elevation_of_privilege,integrity,severe
4751,lidar,elevation_of_privilege,availability,severe
4752,lidar,elevation_of_privilege,availability,severe
4753,camera,elevation_of_privilege,integrity,severe
4754,camera,elevation_of_privilege,confidentiality,severe
4755,gps,elevation_of_privilege,confidentiality,inconsequential
4756,ota_module,elevation_of_privilege,integrity,severe
4757,v2x_module,elevation_of_privilege,confidentiality,severe
4758,lidar,elevation_of_privilege,integrity,severe
4759,v2x_module,elevation_of_privilege,availability,major
4760,ecu,elevation_of_privilege,integrity,severe
4761,tire_pressure,elevation_of_privilege,integrity,severe
4762,lidar,elevation_of_privilege,confidentiality,severe
4763,lidar,elevation_of_privilege,integrity,severe
4764,can_bus,elevation_of_privilege,integrity,inconsequential
4765,ecu,elevation_of_privilege,availability,severe
4766,ecu,elevation_of_privilege,integrity,severe
4767,tire_pressure,elevation_of_privilege,confidentiality,severe
4768,gps,elevation_of_privilege,confidentiality,major
4769,lidar,elevation_of_privilege,integrity,severe
4770,can_bus,elevation_of_privilege,availability,severe
4771,tire_pressure,elevation_of_privilege,confidentiality,moderate
4772,ota_module,elevation_of_privilege,integrity,severe
4773,tire_pressure,elevation_of_privilege,integrity,severe
4774,gps,elevation_of_privilege,confidentiality,severe
4775,can_bus,elevation_of_privilege,integrity,severe
4776,camera,elevation_of_privilege,confidentiality,severe
4777,ota_module,elevation_of_privilege,integrity,moderate
4778,tire_pressure,elevation_of_privilege,availability,severe
4779,can_bus,elevation_of_privilege,availability,severe
4780,ecu,elevation_of_privilege,integrity,severe
4781,camera,elevation_of_privilege,integrity,severe
4782,camera,elevation_of_privilege,integrity,severe
4783,ecu,elevation_of_privilege,integrity,moderate
4784,ecu,elevation_of_privilege,integrity,severe
4785,v2x_module,elevation_of_privilege,availability,severe
4786,can_bus,elevation_of_privilege,integrity,severe
4787,ota_module,elevation_of_privilege,integrity,severe
4788,ecu,elevation_of_privilege,confidentiality,severe
4789,can_bus,elevation_of_privilege,availability,severe
4790,ota_module,elevation_of_privilege,confidentiality,severe
4791,lidar,elevation_of_privilege,integrity,severe
4792,ota_module,elevation_of_privilege,confidentiality,severe
4793,ecu,elevation_of_privilege,confidentiality,severe
4794,gps,elevation_of_privilege,confidentiality,severe
4795,ota_module,elevation_of_privilege,integrity,severe
4796,lidar,elevation_of_privilege,integrity,severe
4797,ota_module,elevation_of_privilege,confidentiality,moderate
4798,lidar,elevation_of_privilege,confidentiality,severe
4799,tire_pressure,elevation_of_privilege,availability,severe
4800,camera,elevation_of_privilege,availability,severe
4801,ota_module,elevation_of_privilege,integrity,severe
4802,tire_pressure,elevation_of_privilege,confidentiality,severe
4803,ecu,elevation_of_privilege,availability,severe
4804,camera,elevation_of_privilege,integrity,severe
4805,ota_module,elevation_of_privilege,integrity,severe
4806,camera,elevation_of_privilege,integrity,severe
4807,can_bus,elevation_of_privilege,confidentiality,major
4808,ota_module,elevation_of_privilege,confidentiality,severe
4809,lidar,elevation_of_privilege,integrity,inconsequential
4810,gps,elevation_of_privilege,integrity,severe
4811,ecu,elevation_of_privilege,integrity,severe
4812,ota_module,elevation_of_privilege,availability,severe
4813,tire_pressure,elevation_of_privilege,confidentiality,severe
4814,camera,elevation_of_privilege,integrity,severe
4815,tire_pressure,elevation_of_privilege,integrity,severe
4816,can_bus,elevation_of_privilege,integrity,severe
4817,v2x_module,elevation_of_privilege,confidentiality,severe
4818,can_bus,elevation_of_privilege,integrity,severe
4819,v2x_module,elevation_of_privilege,confidentiality,severe
4820,can_bus,elevation_of_privilege,integrity,severe
4821,can_bus,elevation_of_privilege,integrity,severe
4822,camera,elevation_of_privilege,confidentiality,major
4823,ota_module,elevation_of_privilege,integrity,severe
4824,ecu,elevation_of_privilege,integrity,severe
4825,ecu,elevation_of_privilege,availability,severe
4826,ecu,elevation_of_privilege,integrity,severe
4827,v2x_module,elevation_of_privilege,integrity,severe
4828,camera,elevation_of_privilege,availability,severe
4829,can_bus,elevation_of_privilege,integrity,severe
4830,gps,elevation_of_privilege,integrity,severe
4831,camera,elevation_of_privilege,confidentiality,severe
4832,v2x_module,elevation_of_privilege,confidentiality,severe
4833,gps,elevation_of_privilege,integrity,major
4834,camera,elevation_of_privilege,integrity,severe
4835,tire_pressure,elevation_of_privilege,integrity,severe
4836,camera,elevation_of_privilege,integrity,severe
4837,ecu,elevation_of_privilege,integrity,severe
4838,lidar,elevation_of_privilege,integrity,severe
4839,ota_module,elevation_of_privilege,integrity,severe
4840,tire_pressure,elevation_of_privilege,confidentiality,severe
4841,ota_module,elevation_of_privilege,confidentiality,severe
4842,camera,elevation_of_privilege,availability,severe
4843,gps,elevation_of_privilege,integrity,severe
4844,ota_module,elevation_of_privilege,confidentiality,severe
4845,ecu,elevation_of_privilege,integrity,severe
4846,can_bus,elevation_of_privilege,availability,severe
4847,ota_module,elevation_of_privilege,confidentiality,major
4848,lidar,elevation_of_privilege,integrity,major
4849,tire_pressure,elevation_of_privilege,integrity,severe
4850,ecu,elevation_of_privilege,confidentiality,severe
4851,camera,elevation_of_privilege,availability,severe
4852,v2x_module,elevation_of_privilege,integrity,severe
4853,ecu,elevation_of_privilege,integrity,severe
4854,can_bus,elevation_of_privilege,integrity,severe
4855,ecu,elevation_of_privilege,integrity,major
4856,ecu,elevation_of_privilege,integrity,severe
4857,can_bus,elevation_of_privilege,confidentiality,severe
4858,gps,elevation_of_privilege,confidentiality,severe
4859,can_bus,elevation_of_privilege,integrity,severe
4860,v2x_module,elevation_of_privilege,confidentiality,severe
4861,lidar,elevation_of_privilege,integrity,severe
4862,lidar,elevation_of_privilege,integrity,major
4863,ota_module,elevation_of_privilege,integrity,moderate
4864,can_bus,elevation_of_privilege,integrity,severe
4865,ota_module,elevation_of_privilege,confidentiality,severe
4866,tire_pressure,elevation_of_privilege,integrity,severe
4867,gps,elevation_of_privilege,availability,severe
4868,can_bus,elevation_of_privilege,confidentiality,major
4869,camera,elevation_of_privilege,integrity,severe
4870,tire_pressure,elevation_of_privilege,integrity,severe
4871,gps,elevation_of_privilege,availability,severe
4872,camera,elevation_of_privilege,integrity,severe
4873,lidar,elevation_of_privilege,integrity,severe
4874,ota_module,elevation_of_privilege,integrity,moderate
4875,camera,elevation_of_privilege,integrity,severe
4876,ota_module,elevation_of_privilege,integrity,severe
4877,ecu,elevation_of_privilege,availability,inconsequential
4878,ota_module,elevation_of_privilege,availability,severe
4879,ecu,elevation_of_privilege,integrity,severe
4880,ecu,elevation_of_privilege,confidentiality,severe
4881,v2x_module,elevation_of_privilege,availability,severe
4882,tire_pressure,elevation_of_privilege,confidentiality,severe
4883,v2x_module,elevation_of_privilege,availability,severe
4884,gps,elevation_of_privilege,integrity,severe
4885,lidar,elevation_of_privilege,integrity,severe
4886,camera,elevation_of_privilege,integrity,severe
4887,lidar,elevation_of_privilege,integrity,severe
4888,tire_pressure,elevation_of_privilege,integrity,severe
4889,ota_module,elevation_of_privilege,confidentiality,severe
4890,gps,elevation_of_privilege,integrity,inconsequential
4891,camera,elevation_of_privilege,confidentiality,severe
4892,lidar,elevation_of_privilege,confidentiality,severe
4893,can_bus,elevation_of_privilege,confidentiality,severe
4894,can_bus,elevation_of_privilege,integrity,severe
4895,ota_module,elevation_of_privilege,confidentiality,severe
4896,lidar,elevation_of_privilege,integrity,severe
4897,tire_pressure,elevation_of_privilege,integrity,severe
4898,gps,elevation_of_privilege,confidentiality,major
4899,gps,elevation_of_privilege,integrity,inconsequential
4900,lidar,elevation_of_privilege,integrity,severe
4901,camera,elevation_of_privilege,availability,severe
4902,lidar,elevation_of_privilege,integrity,severe
4903,tire_pressure,elevation_of_privilege,integrity,severe
4904,camera,elevation_of_privilege,integrity,major
4905,gps,elevation_of_privilege,availability,severe
4906,lidar,elevation_of_privilege,confidentiality,severe
4907,camera,elevation_of_privilege,integrity,severe
4908,can_bus,elevation_of_privilege,integrity,severe
4909,camera,elevation_of_privilege,confidentiality,severe
4910,gps,elevation_of_privilege,integrity,severe
4911,gps,elevation_of_privilege,integrity,severe
4912,ota_module,elevation_of_privilege,availability,severe
4913,lidar,elevation_of_privilege,integrity,major
4914,ecu,elevation_of_privilege,integrity,severe
4915,lidar,elevation_of_privilege,confidentiality,severe
4916,v2x_module,elevation_of_privilege,integrity,severe
4917,gps,elevation_of_privilege,integrity,severe
4918,can_bus,elevation_of_privilege,availability,inconsequential
4919,v2x_module,elevation_of_privilege,integrity,severe
4920,gps,elevation_of_privilege,integrity,severe
4921,lidar,elevation_of_privilege,availability,severe
4922,v2x_module,elevation_of_privilege,integrity,severe
4923,can_bus,elevation_of_privilege,integrity,severe
4924,ecu,elevation_of_privilege,integrity,severe
4925,v2x_module,elevation_of_privilege,integrity,severe
4926,ecu,elevation_of_privilege,integrity,severe
4927,ecu,elevation_of_privilege,integrity,severe
4928,ecu,elevation_of_privilege,integrity,severe
4929,can_bus,elevation_of_privilege,confidentiality,severe
4930,can_bus,elevation_of_privilege,confidentiality,severe
4931,ota_module,elevation_of_privilege,availability,severe
4932,ota_module,elevation_of_privilege,availability,severe
4933,camera,elevation_of_privilege,integrity,severe
4934,can_bus,elevation_of_privilege,integrity,severe
4935,tire_pressure,elevation_of_privilege,confidentiality,severe
4936,v2x_module,elevation_of_privilege,integrity,severe
4937,can_bus,elevation_of_privilege,confidentiality,severe
4938,gps,elevation_of_privilege,integrity,severe
4939,v2x_module,elevation_of_privilege,confidentiality,severe
4940,tire_pressure,elevation_of_privilege,integrity,severe
4941,can_bus,elevation_of_privilege,integrity,severe
4942,can_bus,elevation_of_privilege,integrity,severe
4943,can_bus,elevation_of_privilege,availability,severe
4944,v2x_module,elevation_of_privilege,availability,severe
4945,ecu,elevation_of_privilege,confidentiality,severe
4946,v2x_module,elevation_of_privilege,integrity,severe
4947,tire_pressure,elevation_of_privilege,integrity,severe
4948,gps,elevation_of_privilege,availability,severe
4949,gps,elevation_of_privilege,confidentiality,severe
4950,can_bus,elevation_of_privilege,integrity,severe
4951,lidar,elevation_of_privilege,integrity,severe
4952,ecu,elevation_of_privilege,availability,severe
4953,ota_module,elevation_of_privilege,availability,severe
4954,ota_module,elevation_of_privilege,confidentiality,severe
4955,tire_pressure,elevation_of_privilege,integrity,severe
4956,gps,elevation_of_privilege,integrity,severe
4957,camera,elevation_of_privilege,integrity,moderate
4958,ecu,elevation_of_privilege,integrity,severe
4959,ota_module,elevation_of_privilege,integrity,severe
4960,tire_pressure,elevation_of_privilege,integrity,severe
4961,gps,elevation_of_privilege,integrity,severe
4962,tire_pressure,elevation_of_privilege,integrity,inconsequential
4963,v2x_module,elevation_of_privilege,integrity,moderate
4964,can_bus,elevation_of_privilege,integrity,severe
4965,lidar,elevation_of_privilege,integrity,inconsequential
4966,can_bus,elevation_of_privilege,integrity,severe
4967,lidar,elevation_of_privilege,confidentiality,severe
4968,ecu,elevation_of_privilege,integrity,inconsequential
4969,can_bus,elevation_of_privilege,integrity,severe
4970,tire_pressure,elevation_of_privilege,integrity,severe
4971,camera,elevation_of_privilege,availability,severe
4972,can_bus,elevation_of_privilege,availability,severe
4973,ecu,elevation_of_privilege,availability,moderate
4974,gps,elevation_of_privilege,integrity,severe
4975,camera,elevation_of_privilege,integrity,severe
4976,gps,elevation_of_privilege,integrity,severe
4977,v2x_module,elevation_of_privilege,confidentiality,severe
4978,ecu,elevation_of_privilege,integrity,severe
4979,camera,elevation_of_privilege,availability,severe
4980,tire_pressure,elevation_of_privilege,integrity,severe
4981,can_bus,elevation_of_privilege,integrity,severe
4982,camera,elevation_of_privilege,availability,severe
4983,lidar,elevation_of_privilege,confidentiality,severe
4984,tire_pressure,elevation_of_privilege,integrity,severe
4985,v2x_module,elevation_of_privilege,integrity,severe
4986,ota_module,elevation_of_privilege,confidentiality,severe
4987,tire_pressure,elevation_of_privilege,integrity,severe
4988,gps,elevation_of_privilege,integrity,severe
4989,gps,elevation_of_privilege,integrity,severe
4990,ecu,elevation_of_privilege,availability,severe
4991,tire_pressure,elevation_of_privilege,confidentiality,severe
4992,camera,elevation_of_privilege,integrity,severe
4993,lidar,elevation_of_privilege,availability,severe
4994,ota_module,elevation_of_privilege,availability,severe
4995,camera,elevation_of_privilege,integrity,severe
4996,ota_module,elevation_of_privilege,confidentiality,severe
4997,can_bus,elevation_of_privilege,integrity,severe
4998,ota_module,elevation_of_privilege,availability,severe
4999,v2x_module,elevation_of_privilege,confidentiality,severe
5000,camera,elevation_of_privilege,integrity,severe
5001,ota_module,elevation_of_privilege,integrity,severe
5002,lidar,elevation_of_privilege,integrity,severe
5003,v2x_module,elevation_of_privilege,integrity,moderate
5004,v2x_module,elevation_of_privilege,availability,severe
5005,ota_module,elevation_of_privilege,integrity,severe
5006,ecu,elevation_of_privilege,integrity,severe
5007,can_bus,elevation_of_privilege,integrity,severe
5008,tire_pressure,elevation_of_privilege,integrity,severe
5009,ota_module,elevation_of_privilege,availability,severe
5010,ecu,elevation_of_privilege,confidentiality,severe
5011,can_bus,elevation_of_privilege,integrity,severe
5012,ecu,elevation_of_privilege,availability,severe
5013,camera,elevation_of_privilege,confidentiality,severe
5014,gps,elevation_of_privilege,confidentiality,severe
5015,tire_pressure,elevation_of_privilege,integrity,severe
5016,lidar,elevation_of_privilege,integrity,severe
5017,v2x_module,elevation_of_privilege,integrity,severe
5018,lidar,elevation_of_privilege,integrity,severe
5019,gps,elevation_of_privilege,integrity,major
5020,ecu,elevation_of_privilege,availability,major
5021,tire_pressure,elevation_of_privilege,confidentiality,severe
5022,v2x_module,elevation_of_privilege,confidentiality,severe
5023,lidar,elevation_of_privilege,confidentiality,severe
5024,can_bus,elevation_of_privilege,availability,moderate
5025,can_bus,elevation_of_privilege,integrity,severe
5026,gps,elevation_of_privilege,confidentiality,severe
5027,tire_pressure,elevation_of_privilege,availability,severe
5028,gps,elevation_of_privilege,confidentiality,severe
5029,can_bus,elevation_of_privilege,integrity,severe
5030,gps,elevation_of_privilege,integrity,severe
5031,tire_pressure,elevation_of_privilege,confidentiality,severe
5032,lidar,elevation_of_privilege,integrity,severe
5033,camera,elevation_of_privilege,integrity,severe
5034,camera,elevation_of_privilege,integrity,major
5035,gps,elevation_of_privilege,integrity,severe
5036,ota_module,elevation_of_privilege,integrity,severe
5037,tire_pressure,elevation_of_privilege,availability,severe
5038,ecu,elevation_of_privilege,confidentiality,severe
5039,gps,elevation_of_privilege,integrity,severe
5040,ecu,elevation_of_privilege,confidentiality,severe
5041,v2x_module,elevation_of_privilege,confidentiality,severe
5042,ecu,elevation_of_privilege,availability,severe
5043,tire_pressure,elevation_of_privilege,integrity,severe
5044,ota_module,elevation_of_privilege,integrity,severe
5045,can_bus,elevation_of_privilege,integrity,severe
5046,lidar,elevation_of_privilege,confidentiality,moderate
5047,can_bus,elevation_of_privilege,integrity,major
5048,tire_pressure,elevation_of_privilege,integrity,severe
5049,ecu,elevation_of_privilege,integrity,severe
5050,can_bus,elevation_of_privilege,integrity,severe
5051,gps,elevation_of_privilege,confidentiality,major
5052,can_bus,elevation_of_privilege,confidentiality,major
5053,gps,elevation_of_privilege,integrity,severe
5054,tire_pressure,elevation_of_privilege,integrity,severe
5055,ota_module,elevation_of_privilege,confidentiality,severe
5056,v2x_module,elevation_of_privilege,confidentiality,severe
5057,gps,elevation_of_privilege,availability,severe
5058,lidar,elevation_of_privilege,integrity,severe
5059,camera,elevation_of_privilege,integrity,severe
5060,tire_pressure,elevation_of_privilege,availability,severe
5061,camera,elevation_of_privilege,confidentiality,severe
5062,tire_pressure,elevation_of_privilege,integrity,severe
5063,lidar,elevation_of_privilege,integrity,severe
5064,camera,elevation_of_privilege,integrity,severe
5065,ota_module,elevation_of_privilege,confidentiality,severe
5066,tire_pressure,elevation_of_privilege,confidentiality,severe
5067,ecu,elevation_of_privilege,confidentiality,severe
5068,lidar,elevation_of_privilege,confidentiality,severe
5069,lidar,elevation_of_privilege,availability,severe
5070,v2x_module,elevation_of_privilege,integrity,severe
5071,v2x_module,elevation_of_privilege,integrity,severe
5072,lidar,elevation_of_privilege,integrity,severe
5073,camera,elevation_of_privilege,confidentiality,severe
5074,ecu,elevation_of_privilege,integrity,severe
5075,gps,elevation_of_privilege,integrity,major
5076,camera,elevation_of_privilege,integrity,severe
5077,tire_pressure,elevation_of_privilege,integrity,severe
5078,ota_module,elevation_of_privilege,confidentiality,severe
5079,gps,elevation_of_privilege,confidentiality,severe
5080,ota_module,elevation_of_privilege,integrity,severe
5081,can_bus,elevation_of_privilege,availability,severe
5082,v2x_module,elevation_of_privilege,integrity,major
5083,ota_module,elevation_of_privilege,availability,severe
5084,v2x_module,elevation_of_privilege,integrity,moderate
5085,tire_pressure,elevation_of_privilege,availability,severe
5086,camera,elevation_of_privilege,integrity,severe
5087,camera,elevation_of_privilege,integrity,major
5088,camera,elevation_of_privilege,integrity,severe
5089,ota_module,elevation_of_privilege,integrity,major
5090,tire_pressure,elevation_of_privilege,confidentiality,severe
5091,gps,elevation_of_privilege,availability,severe
5092,can_bus,elevation_of_privilege,confidentiality,severe
5093,ota_module,elevation_of_privilege,integrity,severe
5094,camera,elevation_of_privilege,integrity,severe
5095,camera,elevation_of_privilege,confidentiality,severe
5096,tire_pressure,elevation_of_privilege,integrity,severe
5097,v2x_module,elevation_of_privilege,availability,severe
5098,gps,elevation_of_privilege,integrity,severe
5099,lidar,elevation_of_privilege,confidentiality,severe
5100,tire_pressure,elevation_of_privilege,availability,severe
5101,camera,elevation_of_privilege,availability,severe
5102,gps,elevation_of_privilege,confidentiality,severe
5103,can_bus,elevation_of_privilege,integrity,severe
5104,tire_pressure,elevation_of_privilege,integrity,severe
5105,ecu,elevation_of_privilege,integrity,severe
5106,tire_pressure,elevation_of_privilege,integrity,severe
5107,can_bus,elevation_of_privilege,integrity,severe
5108,ecu,elevation_of_privilege,availability,severe
5109,camera,elevation_of_privilege,integrity,severe
5110,gps,elevation_of_privilege,availability,severe
5111,gps,elevation_of_privilege,integrity,severe
5112,ecu,elevation_of_privilege,availability,severe
5113,gps,elevation_of_privilege,confidentiality,severe
5114,v2x_module,elevation_of_privilege,integrity,severe
5115,can_bus,elevation_of_privilege,availability,severe
5116,ota_module,elevation_of_privilege,confidentiality,severe
5117,tire_pressure,elevation_of_privilege,integrity,severe
5118,gps,elevation_of_privilege,integrity,severe
5119,camera,elevation_of_privilege,integrity,severe
5120,can_bus,elevation_of_privilege,integrity,severe
5121,gps,elevation_of_privilege,integrity,severe
5122,camera,elevation_of_privilege,integrity,severe
5123,tire_pressure,elevation_of_privilege,integrity,major
5124,gps,elevation_of_privilege,integrity,severe
5125,ota_module,elevation_of_privilege,integrity,severe
5126,tire_pressure,elevation_of_privilege,availability,severe
5127,tire_pressure,elevation_of_privilege,integrity,severe
5128,camera,elevation_of_privilege,integrity,severe
5129,ecu,elevation_of_privilege,confidentiality,severe
5130,ota_module,elevation_of_privilege,integrity,severe
5131,gps,elevation_of_privilege,integrity,severe
5132,ota_module,elevation_of_privilege,integrity,severe
5133,can_bus,elevation_of_privilege,integrity,severe
5134,tire_pressure,elevation_of_privilege,confidentiality,severe
5135,gps,elevation_of_privilege,confidentiality,severe
5136,gps,elevation_of_privilege,confidentiality,severe
5137,can_bus,elevation_of_privilege,integrity,moderate
5138,gps,elevation_of_privilege,availability,major
5139,v2x_module,elevation_of_privilege,integrity,severe
5140,ota_module,elevation_of_privilege,confidentiality,severe
5141,lidar,elevation_of_privilege,availability,severe
5142,can_bus,elevation_of_privilege,availability,severe
5143,lidar,elevation_of_privilege,confidentiality,severe
